tth,A-1.5.cps,A-11.5.cps,A-13.5.cps,A-15.5.cps,A-3.5.cps,A-5.5.cps,A-7.5.cps,A-9.5.cps,B-1.5.cps,B-11.5.cps,B-13.5.cps,B-3.5.cps,B-5.5.cps,B-7.5.cps,B-9.5.cps
41.35182679,0.974264724,0.876225507,0.863970604,0.833333349,0.900735311,0.900735311,1.017156882,0.906862762,0.943627469,0.968137273,0.882352958,0.94975492,0.906862762,0.888480409,0.772058838
41.37229196,1.047794137,0.937500018,0.857843153,0.94975492,0.89460786,0.900735311,0.980392175,0.876225507,0.968137273,0.974264724,1.029411784,0.89460786,0.912990213,0.808823545,0.998774528
41.39275713,1.096813746,0.919117664,0.937500018,0.808823545,0.986519626,0.900735311,0.851715702,0.943627469,0.796568642,0.888480409,0.89460786,0.937500018,0.906862762,0.863970604,0.919117664
41.4132223,0.968137273,0.955882371,0.931372566,0.8394608,0.968137273,0.937500018,0.992647077,0.851715702,0.906862762,0.906862762,0.955882371,1.011029431,0.943627469,0.716911778,0.919117664
41.43368747,0.955882371,0.919117664,0.796568642,1.041666686,0.937500018,0.968137273,0.937500018,0.888480409,0.790441191,0.943627469,0.906862762,0.870098055,0.89460786,0.778186289,0.980392175
41.45415264,1.047794137,0.992647077,0.8394608,0.814950996,0.943627469,1.00490198,0.876225507,0.882352958,0.876225507,0.943627469,0.772058838,0.851715702,0.931372566,0.802696093,0.931372566
41.47461781,0.974264724,0.919117664,0.912990213,1.072303942,0.845588251,0.937500018,0.876225507,0.772058838,0.925245115,0.876225507,0.882352958,0.94975492,0.882352958,0.723039229,0.827205898
41.49508298,1.023284333,0.925245115,0.821078447,0.89460786,0.912990213,0.937500018,1.090686295,0.89460786,0.998774528,0.974264724,0.759803936,0.912990213,0.833333349,0.78431374,0.906862762
41.51554815,0.919117664,0.882352958,0.986519626,0.753676485,0.863970604,0.833333349,0.870098055,0.94975492,0.78431374,0.955882371,0.937500018,0.845588251,0.790441191,0.8394608,0.912990213
41.53601332,0.992647077,0.833333349,0.919117664,0.747549034,0.863970604,0.919117664,0.876225507,0.968137273,0.882352958,0.94975492,0.925245115,1.00490198,0.710784327,0.857843153,0.876225507
41.55647849,0.980392175,0.882352958,0.8394608,0.974264724,0.974264724,0.89460786,1.035539235,0.8394608,0.89460786,0.882352958,0.857843153,0.925245115,0.851715702,0.888480409,0.900735311
41.57694365,0.968137273,1.066176491,0.906862762,1.017156882,1.017156882,0.851715702,1.041666686,0.802696093,0.89460786,0.900735311,0.943627469,0.912990213,0.845588251,0.827205898,0.888480409
41.59740882,0.980392175,0.814950996,0.919117664,0.888480409,0.772058838,0.955882371,0.845588251,0.980392175,0.863970604,0.851715702,0.827205898,0.747549034,0.882352958,0.851715702,0.882352958
41.61787399,0.888480409,0.833333349,0.919117664,0.906862762,0.808823545,0.919117664,0.919117664,0.89460786,0.992647077,0.863970604,0.772058838,0.845588251,0.925245115,0.912990213,0.94975492
41.63833916,1.017156882,0.94975492,0.931372566,0.863970604,0.863970604,0.943627469,0.943627469,0.931372566,1.011029431,0.980392175,0.986519626,0.94975492,1.00490198,0.980392175,0.888480409
41.65880433,1.041666686,0.8394608,0.78431374,0.827205898,1.041666686,0.998774528,0.94975492,0.870098055,0.998774528,1.041666686,0.925245115,0.821078447,0.968137273,0.900735311,1.00490198
41.6792695,0.974264724,0.827205898,1.078431393,0.870098055,0.925245115,1.17647061,1.023284333,0.863970604,0.882352958,0.94975492,0.937500018,0.962009822,0.857843153,0.821078447,0.900735311
41.69973467,0.968137273,0.833333349,0.900735311,0.900735311,0.814950996,1.158088257,0.955882371,1.12132355,0.912990213,0.931372566,0.876225507,0.89460786,0.974264724,0.778186289,0.925245115
41.72019984,1.035539235,0.900735311,0.882352958,0.955882371,0.851715702,0.943627469,0.943627469,0.851715702,0.710784327,0.790441191,0.790441191,0.925245115,0.845588251,0.765931387,0.998774528
41.74066501,0.974264724,0.78431374,0.870098055,0.888480409,0.925245115,1.047794137,0.925245115,0.925245115,1.078431393,0.857843153,0.845588251,0.912990213,0.845588251,0.765931387,0.888480409
41.76113018,0.968137273,0.943627469,0.870098055,0.833333349,1.023284333,0.931372566,1.041666686,0.925245115,0.876225507,0.986519626,0.882352958,0.845588251,0.753676485,0.833333349,0.827205898
41.78159535,1.207107866,0.931372566,0.925245115,0.821078447,0.882352958,0.906862762,1.17647061,0.968137273,0.790441191,1.011029431,0.888480409,0.925245115,1.041666686,0.710784327,0.78431374
41.80206051,0.992647077,0.992647077,0.89460786,0.906862762,1.090686295,0.974264724,0.912990213,0.998774528,0.968137273,0.876225507,0.863970604,0.906862762,0.876225507,0.857843153,0.863970604
41.82252568,0.919117664,0.943627469,0.955882371,0.857843153,0.968137273,0.931372566,1.00490198,0.814950996,0.759803936,0.857843153,0.8394608,0.937500018,0.845588251,0.747549034,0.845588251
41.84299085,1.047794137,0.821078447,0.906862762,0.986519626,0.845588251,0.925245115,0.900735311,0.937500018,0.900735311,0.796568642,0.759803936,0.962009822,0.900735311,0.78431374,0.78431374
41.86345602,1.072303942,0.876225507,0.765931387,0.870098055,0.870098055,0.851715702,0.94975492,1.041666686,0.94975492,0.980392175,0.857843153,0.78431374,0.882352958,0.919117664,0.833333349
41.88392119,0.851715702,0.912990213,0.851715702,0.778186289,0.753676485,0.931372566,0.931372566,0.851715702,0.845588251,0.89460786,0.833333349,0.882352958,0.827205898,0.802696093,0.962009822
41.90438636,1.072303942,0.888480409,0.686274523,0.906862762,0.89460786,0.919117664,0.931372566,0.863970604,0.747549034,0.876225507,0.955882371,0.931372566,0.8394608,0.888480409,0.937500018
41.92485153,0.772058838,0.808823545,0.753676485,0.851715702,0.962009822,0.802696093,0.937500018,0.863970604,0.778186289,1.029411784,0.906862762,0.888480409,1.078431393,0.919117664,0.900735311
41.9453167,1.066176491,0.943627469,0.870098055,0.919117664,0.833333349,0.962009822,0.980392175,0.808823545,0.912990213,0.931372566,0.882352958,1.023284333,0.833333349,0.778186289,1.053921588
41.96578187,1.00490198,0.790441191,0.992647077,1.041666686,0.955882371,0.906862762,0.876225507,0.827205898,0.876225507,0.78431374,0.778186289,0.821078447,1.017156882,0.906862762,0.937500018
41.98624704,1.029411784,0.833333349,1.011029431,0.833333349,0.857843153,0.870098055,0.937500018,0.845588251,0.851715702,0.955882371,0.833333349,0.845588251,0.796568642,0.814950996,0.919117664
42.00671221,1.00490198,0.870098055,0.625000012,0.833333349,0.980392175,0.796568642,0.986519626,0.980392175,0.851715702,0.845588251,0.876225507,0.790441191,0.974264724,0.882352958,0.925245115
42.02717737,1.060049039,0.863970604,0.814950996,1.060049039,0.912990213,1.041666686,1.011029431,0.937500018,0.772058838,0.851715702,0.851715702,0.772058838,0.851715702,0.827205898,0.89460786
42.04764254,0.943627469,1.011029431,0.778186289,0.845588251,0.94975492,0.925245115,0.94975492,0.78431374,0.900735311,0.931372566,0.8394608,1.078431393,0.72916668,0.863970604,0.851715702
42.06810771,0.992647077,0.857843153,0.900735311,0.925245115,1.00490198,1.00490198,0.931372566,0.802696093,0.857843153,0.863970604,0.986519626,0.814950996,0.931372566,0.89460786,0.833333349
42.08857288,0.992647077,0.968137273,0.955882371,0.912990213,0.94975492,0.937500018,0.888480409,0.925245115,0.912990213,0.89460786,0.931372566,0.790441191,0.753676485,0.888480409,0.962009822
42.10903805,0.992647077,0.906862762,0.827205898,0.968137273,0.876225507,1.011029431,0.94975492,0.931372566,0.857843153,0.851715702,0.870098055,1.023284333,0.937500018,0.851715702,0.882352958
42.12950322,1.053921588,0.925245115,0.821078447,0.94975492,0.851715702,0.998774528,0.919117664,0.882352958,0.906862762,0.937500018,0.89460786,0.863970604,0.857843153,0.89460786,1.023284333
42.14996839,1.023284333,0.992647077,0.980392175,0.955882371,0.925245115,0.962009822,0.808823545,0.937500018,0.992647077,0.986519626,0.955882371,0.900735311,1.029411784,0.919117664,0.968137273
42.17043356,1.047794137,1.102941197,0.814950996,0.821078447,1.00490198,1.053921588,0.974264724,0.912990213,0.962009822,1.084558844,0.931372566,0.900735311,0.998774528,0.765931387,0.888480409
42.19089873,1.066176491,0.808823545,0.912990213,0.998774528,0.89460786,1.011029431,0.962009822,0.968137273,1.017156882,1.029411784,1.053921588,0.931372566,0.833333349,0.919117664,1.017156882
42.2113639,0.974264724,0.943627469,0.876225507,1.023284333,0.980392175,1.060049039,0.863970604,0.94975492,0.912990213,0.900735311,0.906862762,1.011029431,0.968137273,0.790441191,1.029411784
42.23182907,1.047794137,1.035539235,0.906862762,0.888480409,0.974264724,1.047794137,0.89460786,1.011029431,0.882352958,0.912990213,0.863970604,0.888480409,0.802696093,0.802696093,0.998774528
42.25229423,1.096813746,0.955882371,0.919117664,0.78431374,0.980392175,1.060049039,0.992647077,0.89460786,0.925245115,1.072303942,0.888480409,0.796568642,0.974264724,0.962009822,0.888480409
42.2727594,1.12132355,1.090686295,1.00490198,0.925245115,1.164215708,1.011029431,1.096813746,1.12132355,0.89460786,0.992647077,0.974264724,0.992647077,0.992647077,0.888480409,1.133578453
42.29322457,1.041666686,0.845588251,0.808823545,0.882352958,1.035539235,0.857843153,1.066176491,1.029411784,0.925245115,1.011029431,0.89460786,0.998774528,1.109068648,0.925245115,1.00490198
42.31368974,1.194852964,1.053921588,0.919117664,1.00490198,0.998774528,1.023284333,1.115196099,0.888480409,1.096813746,0.974264724,1.011029431,1.047794137,0.906862762,0.94975492,0.955882371
42.33415491,1.115196099,0.992647077,1.041666686,0.937500018,0.980392175,1.047794137,0.955882371,0.882352958,0.968137273,0.857843153,0.888480409,1.047794137,0.968137273,0.968137273,1.145833355
42.35462008,1.139705904,0.94975492,1.268382377,0.906862762,0.955882371,1.109068648,1.115196099,1.102941197,0.986519626,1.127451001,0.900735311,1.011029431,1.00490198,0.821078447,1.17647061
42.37508525,1.268382377,0.992647077,1.011029431,1.035539235,1.164215708,0.937500018,1.170343159,1.23161767,1.139705904,1.072303942,1.12132355,1.127451001,0.986519626,0.968137273,1.011029431
42.39555042,1.666666698,1.139705904,1.127451001,1.102941197,1.115196099,1.151960806,1.164215708,0.931372566,0.974264724,1.072303942,0.962009822,0.980392175,1.145833355,0.955882371,1.139705904
42.41601559,1.470588263,1.207107866,1.017156882,1.243872572,1.188725512,1.207107866,1.066176491,1.090686295,0.962009822,1.151960806,1.029411784,0.876225507,0.919117664,0.955882371,1.084558844
42.43648076,1.519607872,1.139705904,0.94975492,1.133578453,0.980392175,1.053921588,1.207107866,1.072303942,1.053921588,1.066176491,1.035539235,1.023284333,1.151960806,0.925245115,1.090686295
42.45694593,1.580882383,1.268382377,1.115196099,1.256127474,1.250000023,1.305147083,1.151960806,1.243872572,1.102941197,1.164215708,0.937500018,1.084558844,1.109068648,0.906862762,1.041666686
42.4774111,1.556372578,1.066176491,1.060049039,1.078431393,1.268382377,1.164215708,1.102941197,1.274509828,1.035539235,1.323529437,1.017156882,1.109068648,0.992647077,1.145833355,1.311274534
42.49787626,1.446078458,1.188725512,1.096813746,1.207107866,1.268382377,1.12132355,1.268382377,1.200980415,1.035539235,1.078431393,1.047794137,1.329656888,0.980392175,0.931372566,1.127451001
42.51834143,1.488970616,1.225490219,1.151960806,1.011029431,1.274509828,1.470588263,1.348039241,1.066176491,1.090686295,1.170343159,1.207107866,1.262254926,0.992647077,1.035539235,1.256127474
42.5388066,1.458333361,1.200980415,1.268382377,1.096813746,1.164215708,1.34191179,1.446078458,1.225490219,1.243872572,1.194852964,1.17647061,1.200980415,1.133578453,1.139705904,1.090686295
42.55927177,1.56862748,1.354166692,1.188725512,1.274509828,1.280637279,1.262254926,1.109068648,1.158088257,1.102941197,1.164215708,1.323529437,1.323529437,1.17647061,1.00490198,1.194852964
42.57973694,1.519607872,1.151960806,1.17647061,1.243872572,1.12132355,1.28676473,1.23161767,1.207107866,1.299019632,1.243872572,1.366421594,1.323529437,1.28676473,1.256127474,1.17647061
42.60020211,1.446078458,1.501225518,1.133578453,1.250000023,1.507352969,1.366421594,1.329656888,1.256127474,1.145833355,1.519607872,1.256127474,1.384803947,1.390931399,1.182598061,1.292892181
42.62066728,1.433823556,1.268382377,1.305147083,1.507352969,1.384803947,1.384803947,1.378676496,1.360294143,1.354166692,1.335784339,1.164215708,1.090686295,1.39705885,1.109068648,1.34191179
42.64113245,1.758578464,1.525735323,1.305147083,1.421568654,1.495098067,1.34191179,1.348039241,1.409313752,1.464460812,1.537990225,1.56862748,1.427696105,1.439951007,1.23161767,1.354166692
42.66159762,1.550245127,1.403186301,1.127451001,1.519607872,1.446078458,1.562500029,1.562500029,1.384803947,1.403186301,1.531862774,1.360294143,1.556372578,1.268382377,1.390931399,1.629901991
42.68206279,1.593137285,1.421568654,1.574754931,1.439951007,1.476715714,1.629901991,1.666666698,1.648284345,1.593137285,1.446078458,1.45220591,1.507352969,1.697303953,1.17647061,1.458333361
42.70252796,1.697303953,1.409313752,1.45220591,1.587009834,1.384803947,1.519607872,1.537990225,1.488970616,1.439951007,1.501225518,1.556372578,1.691176502,1.519607872,1.194852964,1.562500029
42.72299312,1.6789216,1.666666698,1.556372578,1.654411796,1.691176502,1.721813758,1.476715714,1.51348042,1.525735323,1.56862748,1.636029442,1.580882383,1.776960818,1.378676496,1.691176502
42.74345829,2.01593141,1.887254937,1.73406866,1.770833366,1.721813758,1.825980426,1.856617682,1.715686307,1.580882383,1.605392187,1.605392187,1.856617682,1.666666698,1.636029442,1.985294155
42.76392346,1.973039253,1.856617682,1.507352969,1.746323562,1.838235328,1.930147095,2.077205921,1.850490231,1.764705915,1.881127486,1.764705915,1.715686307,1.795343171,1.801470622,1.924019644
42.78438863,2.365196123,2.248774552,2.003676508,2.046568666,1.997549057,1.979166704,2.028186312,1.985294155,2.107843177,2.040441215,1.752451013,2.150735334,1.930147095,1.62377454,1.997549057
42.8048538,2.438725536,1.966911801,2.285539258,2.138480432,2.23651965,2.07107847,2.401960829,2.199754943,2.022058861,2.138480432,2.003676508,2.193627492,2.07107847,1.930147095,2.29166671
42.82531897,2.506127498,2.414215731,2.267156905,2.322303965,2.316176514,2.506127498,2.322303965,2.591911813,2.334558867,2.279411807,2.12622553,2.536764753,2.162990237,2.120098079,2.444852987
42.84578414,2.873774564,2.720588286,2.542892204,2.818627504,2.35294122,2.622549069,2.389705927,2.714460835,2.726715737,2.68382358,2.751225542,2.708333384,2.824754955,2.340686318,2.689951031
42.86624931,3.24754908,3.174019667,2.634803971,2.812500053,3.014705939,2.775735346,2.922794172,2.732843188,2.769607895,2.861519661,2.898284368,2.714460835,2.794117699,2.549019656,2.824754955
42.88671448,3.406862809,3.327205945,2.941176526,3.290441238,3.118872607,3.333333396,3.259803983,3.125000058,3.376225553,3.088235352,3.216911825,3.265931434,3.118872607,2.702205933,3.210784374
42.90717965,3.596813793,3.939951054,3.480392222,3.731617717,4.080882429,3.670343206,3.80514713,3.24754908,3.504902026,3.682598108,3.253676531,3.80514713,3.602941244,3.235294178,3.63970595
42.92764482,4.037990272,4.30759812,4.019607918,4.062500076,4.03186282,3.933823603,4.442402044,4.08700988,4.215686353,4.276960864,3.700980461,4.148284391,4.093137331,3.627451048,4.062500076
42.94810998,4.675245185,4.779411854,4.803921658,4.687500088,4.693627539,4.656862832,4.834558914,4.852941267,4.797794207,4.803921658,4.338235375,4.779411854,4.436274593,4.111519685,4.693627539
42.96857515,4.975490289,5.355392257,5.294117746,5.465686377,5.226715784,5.324755002,5.355392257,5.796568736,5.637255007,5.275735393,4.963235387,5.698529518,5.055147153,4.944853034,5.723039323
42.98904032,5.257353039,6.587009927,5.76593148,6.341911883,6.133578546,5.729166774,5.894607953,6.341911883,6.341911883,5.937500111,5.716911872,6.348039334,6.470588356,5.606617752,6.899509933
43.00950549,6.170343253,7.879902108,7.077206015,6.917892286,7.224264841,6.721813851,6.887255031,7.254902096,7.236519743,7.475490336,6.629902085,7.579657004,7.616421711,6.82598052,7.493872689
43.02997066,7.267156999,9.28921586,8.492647218,8.590686435,8.259804076,8.008578581,8.210784467,8.462009962,8.670343299,8.376225647,8.16789231,8.95220605,8.16789231,8.443627609,8.443627609
43.05043583,8.235294272,10.72303942,9.430147235,10.22671588,9.748774692,8.976715854,9.96323548,9.828431556,10.83333354,10.47181392,9.417892333,10.30024529,9.632353121,10.0612747,10.22671588
43.070901,9.607843317,12.89828455,11.44607865,12.07720611,11.88112767,10.67401981,11.43382374,11.36029433,12.81862769,12.3284316,11.20710805,12.51838259,11.69730414,12.0526963,12.11397081
43.09136617,11.00490217,14.82843165,14.10539242,13.95833359,13.59681398,12.66544141,13.54779437,14.04411791,15.76593167,15.25122578,13.78676496,14.06250026,14.25245125,14.0073532,14.2953434
43.11183134,13.41299045,17.86151994,16.69117678,16.84436306,16.31127481,15.29411793,15.71691206,16.36642187,17.48774543,17.9289219,16.23161795,17.0894611,16.75857874,17.99632387,17.44485327
43.13229651,15.83333363,19.30147095,19.5710788,20.07965724,18.95220624,17.54901994,18.82965721,18.76225525,20.66176509,20.77818666,18.51715721,19.69975527,19.8713239,20.1348043,20.34313764
43.15276168,17.35906895,21.43995138,22.113971,21.93014747,20.54534352,20.11642194,19.73039253,20.93137294,22.33455924,21.92402002,21.78921609,21.55637295,22.16911806,22.18750041,22.18137296
43.17322684,17.64705915,19.67524547,22.14460826,21.92402002,20.96813765,19.60171605,19.96323567,20.4473043,21.92402002,21.42769648,21.98529453,20.51470627,20.74754941,20.30024548,20.9620102
43.19369201,15.56372578,18.02696112,19.19117683,19.14828467,18.38235328,18.38235328,17.99019641,18.67647094,18.4681376,18.68872584,20.04901998,17.82475524,19.05637291,17.73897092,18.64583368
43.21415718,13.85416693,16.66666698,17.74509837,17.37132385,16.5012258,16.2377454,16.5012258,16.98529444,16.8137258,16.7769611,18.14951014,16.47058854,16.85049051,14.90808851,16.97303953
43.23462235,13.79901987,16.19485324,16.71568659,16.53799051,15.661765,15.90073559,16.11519638,16.01102971,16.30514736,16.88112777,17.37745131,16.17647089,17.13235326,14.23406889,16.64215717
43.25508752,14.02573556,16.15196109,16.32965717,16.04779442,15.66789245,15.72303951,15.55147088,15.63725519,16.64215717,16.97303953,16.72794149,16.66666698,16.83210816,14.10539242,16.56250031
43.27555269,13.73774535,15.35539244,15.974265,16.33578462,15.0980395,15.59436304,15.95588265,16.23161795,15.89460814,16.81985326,16.85049051,15.91911794,16.20710815,13.13725515,16.29901991
43.29601786,13.46813751,13.58455908,15.61887284,14.8100493,14.23406889,14.5465689,15.30637284,14.846814,14.11764732,15.31862774,15.6740199,14.30759831,14.58946106,10.94975511,14.87132381
43.31648303,12.23039239,12.47549043,13.22303946,12.84926495,13.10049044,13.57230418,12.93504926,13.25980417,12.54901984,13.52941202,13.43750025,13.59068653,13.21078456,8.100490348,12.80024534
43.3369482,10.71691197,11.43995119,12.5796571,11.47058845,11.53186296,12.3039218,12.0526963,11.80759826,11.55024531,11.93014728,12.23651984,12.31004925,11.66053943,6.838235422,11.85049042
43.35741337,10.33701,9.987745285,10.36764725,10.85784334,10.26960804,10.49019627,10.69240216,11.34803943,10.13480411,10.99264726,10.86397079,10.63112765,10.45343157,5.435049121,10.68014726
43.37787854,8.700980555,8.84191193,9.117647229,9.748774692,9.2340688,9.522059002,9.185049191,9.264706056,9.117647229,9.442402137,10.00612764,9.025735463,9.705882534,4.540441261,9.191176642
43.3983437,7.769607988,7.5551472,7.886029559,7.751225635,7.922794266,8.302696234,7.830882499,7.971813875,7.512255042,8.235294272,8.682598202,8.026960934,8.020833483,3.903186347,8.149509956
43.41880887,6.7156864,7.254902096,7.089460917,6.758578558,7.126225623,7.469362885,7.481617787,7.236519743,6.390931492,7.536764847,7.144607977,7.518382494,6.88112758,3.406862809,7.150735428
43.43927404,6.305147177,6.311274628,6.574755025,6.66053934,6.403186394,6.746323656,6.672794242,6.513480514,6.599264829,6.899509933,6.721813851,6.642156987,6.507353063,3.033088292,7.040441308
43.45973921,5.686274616,6.231617764,6.078431486,6.299019726,5.882353051,6.004902073,6.243872666,6.053921682,5.753676578,6.017156975,6.250000117,6.366421688,5.729166774,2.812500053,6.035539329
43.48020438,5.410539317,5.14705892,5.073529507,5.214460882,5.275735393,5.508578534,5.490196181,5.306372648,5.20220598,5.287990295,5.796568736,5.618872654,5.098039311,2.579656911,5.355392257
43.50066955,4.693627539,4.234068707,4.626225577,4.393382435,4.522058908,4.834558914,5.0367648,4.528186359,4.58946087,4.69975499,4.742647148,4.742647148,4.466911848,2.450980438,4.424019691
43.52113472,3.848039288,3.768382423,3.841911837,3.872549092,4.197304,4.209558902,4.240196158,4.056372625,3.69485301,3.817402032,4.399509886,4.099264783,3.799019679,2.267156905,3.884803994
43.54159989,3.3578432,3.272058885,3.572303988,3.388480456,3.449754966,3.633578499,3.560049086,3.498774575,3.504902026,3.676470657,3.578431439,3.547794184,3.204656923,2.12622553,3.400735358
43.56206506,2.867647112,3.094362803,3.014705939,3.125000058,2.886029466,3.566176537,3.400735358,3.149509863,2.837009857,3.008578488,3.314951042,2.96568633,2.947303977,1.801470622,3.026960841
43.58253023,2.898284368,3.100490254,2.769607895,2.824754955,2.886029466,3.008578488,3.082107901,2.849264759,2.671568677,2.990196134,2.745098091,2.781862797,2.653186324,2.009803959,2.640931422
43.6029954,2.62867652,2.500000047,2.708333384,2.438725536,2.530637302,2.720588286,2.738970639,2.745098091,2.549019656,2.598039264,2.450980438,2.745098091,2.426470634,1.881127486,2.5183824
43.62346056,2.346813769,2.444852987,2.62867652,2.156862785,2.567402009,2.334558867,2.763480444,2.524509851,2.340686318,2.506127498,2.555147107,2.57352946,2.285539258,1.770833366,2.248774552
43.64392573,2.132352981,2.077205921,2.254902003,2.162990237,2.230392199,2.205882394,2.303921612,2.095588274,2.040441215,2.359068672,2.162990237,2.046568666,2.169117688,1.360294143,2.316176514
43.6643909,2.18137259,2.003676508,2.199754943,1.997549057,2.046568666,1.966911801,2.132352981,2.132352981,2.138480432,1.991421606,2.267156905,2.23651965,2.028186312,1.770833366,2.01593141
43.68485607,2.095588274,1.893382388,1.924019644,1.868872584,1.954656899,1.991421606,2.150735334,2.101715726,2.07107847,2.064951019,1.911764742,1.758578464,1.84436278,1.470588263,2.150735334
43.70532124,1.979166704,1.917892193,2.003676508,1.924019644,1.948529448,1.899509839,2.01593141,1.948529448,1.752451013,1.917892193,1.770833366,1.954656899,1.838235328,1.378676496,1.850490231
43.72578641,1.936274546,1.764705915,1.96078435,1.721813758,1.697303953,1.96078435,1.936274546,1.954656899,1.78921572,1.617647089,1.691176502,1.979166704,1.819852975,1.262254926,1.721813758
43.74625158,1.868872584,1.531862774,1.752451013,1.727941209,1.73406866,1.905637291,1.825980426,2.009803959,1.6789216,1.715686307,1.685049051,1.78921572,1.672794149,1.250000023,1.801470622
43.76671675,1.6789216,1.691176502,1.703431404,1.544117676,1.807598073,1.887254937,1.84436278,1.629901991,1.666666698,1.703431404,1.672794149,1.62377454,1.642156893,1.354166692,1.660539247
43.78718192,1.691176502,1.354166692,1.56862748,1.464460812,1.666666698,1.574754931,1.629901991,1.574754931,1.556372578,1.562500029,1.611519638,1.746323562,1.62377454,1.170343159,1.62377454
43.80764709,1.838235328,1.34191179,1.482843165,1.636029442,1.39705885,1.691176502,1.758578464,1.727941209,1.45220591,1.537990225,1.507352969,1.366421594,1.470588263,1.158088257,1.366421594
43.82811226,1.476715714,1.433823556,1.629901991,1.587009834,1.629901991,1.421568654,1.507352969,1.446078458,1.531862774,1.51348042,1.384803947,1.537990225,1.421568654,1.219362768,1.501225518
43.84857742,1.495098067,1.262254926,1.384803947,1.427696105,1.39705885,1.495098067,1.409313752,1.390931399,1.378676496,1.390931399,1.268382377,1.439951007,1.292892181,1.329656888,1.360294143
43.86904259,1.34191179,1.274509828,1.39705885,1.439951007,1.292892181,1.360294143,1.51348042,1.28676473,1.329656888,1.243872572,1.384803947,1.262254926,1.335784339,1.115196099,1.280637279
43.88950776,1.348039241,1.170343159,1.305147083,1.164215708,1.219362768,1.188725512,1.51348042,1.292892181,1.384803947,1.476715714,1.317401985,1.213235317,1.219362768,1.066176491,1.250000023
43.90997293,1.384803947,1.23161767,1.207107866,1.317401985,1.305147083,1.562500029,1.360294143,1.421568654,1.151960806,1.354166692,1.262254926,1.213235317,1.243872572,1.066176491,1.372549045
43.9304381,1.427696105,1.194852964,1.096813746,1.348039241,1.317401985,1.354166692,1.329656888,1.151960806,1.317401985,1.225490219,1.151960806,1.262254926,1.23161767,1.072303942,1.213235317
43.95090327,1.45220591,1.139705904,1.384803947,1.207107866,1.280637279,1.219362768,1.262254926,1.250000023,1.243872572,1.151960806,1.372549045,1.45220591,1.182598061,0.986519626,1.23161767
43.97136844,1.274509828,1.182598061,1.280637279,1.145833355,1.133578453,1.213235317,1.151960806,1.256127474,1.28676473,1.225490219,1.237745121,1.305147083,1.237745121,0.8394608,1.219362768
43.99183361,1.188725512,1.243872572,1.151960806,1.256127474,1.317401985,1.219362768,1.519607872,1.225490219,1.237745121,1.158088257,1.299019632,1.243872572,1.274509828,0.962009822,1.17647061
44.01229878,1.262254926,1.207107866,1.323529437,1.139705904,0.931372566,1.28676473,1.305147083,1.250000023,1.219362768,1.011029431,1.041666686,1.12132355,1.213235317,1.017156882,1.158088257
44.03276395,1.280637279,1.17647061,1.219362768,1.072303942,1.182598061,1.182598061,1.035539235,1.225490219,1.225490219,1.066176491,1.035539235,1.029411784,1.084558844,0.986519626,1.262254926
44.05322912,1.262254926,1.035539235,1.151960806,1.053921588,1.047794137,1.188725512,1.219362768,1.170343159,1.170343159,1.078431393,1.072303942,1.109068648,1.305147083,0.992647077,1.139705904
44.07369429,1.151960806,1.237745121,1.17647061,1.213235317,1.188725512,1.200980415,1.268382377,1.066176491,1.139705904,1.145833355,1.109068648,1.158088257,1.072303942,0.870098055,1.102941197
44.09415945,1.17647061,1.00490198,1.017156882,0.986519626,1.053921588,1.182598061,1.047794137,1.188725512,1.078431393,1.207107866,1.151960806,1.029411784,1.017156882,0.925245115,1.145833355
44.11462462,1.237745121,1.060049039,0.980392175,1.060049039,1.072303942,1.133578453,1.200980415,1.078431393,1.12132355,1.133578453,1.102941197,1.060049039,1.096813746,1.011029431,1.060049039
44.13508979,1.12132355,1.090686295,1.151960806,0.968137273,1.219362768,1.090686295,1.194852964,1.164215708,1.084558844,1.029411784,1.041666686,1.102941197,1.170343159,0.931372566,1.078431393
44.15555496,1.023284333,1.127451001,1.023284333,0.992647077,1.127451001,0.906862762,1.017156882,1.188725512,1.078431393,0.980392175,1.023284333,1.023284333,1.200980415,1.072303942,1.047794137
44.17602013,1.12132355,1.102941197,0.876225507,1.127451001,1.011029431,1.078431393,1.237745121,1.127451001,0.925245115,1.12132355,1.158088257,0.89460786,1.023284333,0.937500018,1.182598061
44.1964853,0.980392175,0.974264724,0.870098055,0.919117664,0.888480409,1.017156882,1.354166692,1.096813746,0.968137273,1.096813746,1.133578453,1.182598061,0.943627469,0.937500018,0.998774528
44.21695047,1.188725512,1.011029431,1.078431393,1.072303942,1.017156882,1.12132355,1.127451001,1.207107866,1.115196099,0.937500018,1.023284333,1.188725512,0.906862762,0.906862762,1.17647061
44.23741564,0.962009822,1.047794137,0.931372566,0.992647077,1.109068648,1.090686295,1.164215708,1.029411784,0.912990213,1.047794137,1.127451001,1.12132355,1.011029431,0.962009822,1.00490198
44.25788081,1.035539235,1.219362768,1.127451001,1.017156882,0.89460786,0.912990213,1.00490198,0.980392175,1.066176491,1.060049039,1.011029431,1.035539235,1.011029431,0.89460786,0.876225507
44.27834598,1.090686295,0.94975492,0.925245115,0.906862762,1.035539235,1.035539235,0.992647077,1.133578453,1.109068648,1.066176491,0.955882371,1.084558844,1.078431393,0.955882371,0.974264724
